end_time_s,fk_plots_id,time_stamp,art_to_check,begin_time_s,low_freq_hz,high_freq_hz,species_code,common_name,confidence,art_deutsch,path,plot_info,total_time,id_seq
117,03_ASF,2022-06-27T06:20:00Z,Mittelspecht,109,150,12000,leswoo1,Lesser Spotted Woodpecker,0.0301,Kleinspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\03ASF\20220627_062000.WAV,03_ASF 2022-06-27 06:20:00,13,138
147,03_ASF,2022-06-27T06:20:00Z,Mittelspecht,139,150,12000,miswoo1,Middle Spotted Woodpecker,0.9942,Mittelspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\03ASF\20220627_062000.WAV,03_ASF 2022-06-27 06:20:00,13,139
147,03_ASF,2022-06-27T06:20:00Z,Mittelspecht,139,150,12000,shttre1,Short-toed Treecreeper,0.0847,Gartenbaumläufer,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\03ASF\20220627_062000.WAV,03_ASF 2022-06-27 06:20:00,13,139
147,03_ASF,2022-06-27T06:20:00Z,Mittelspecht,139,150,12000,colfly1,Collared Flycatcher,0.025,Halsbandschnäpper,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\03ASF\20220627_062000.WAV,03_ASF 2022-06-27 06:20:00,13,139
147,03_ASF,2022-06-27T06:20:00Z,Mittelspecht,139,150,12000,leswoo1,Lesser Spotted Woodpecker,0.0212,Kleinspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\03ASF\20220627_062000.WAV,03_ASF 2022-06-27 06:20:00,13,139
147,03_ASF,2022-06-27T06:20:00Z,Mittelspecht,139,150,12000,martit2,Marsh Tit,0.021,Sumpfmeise,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\03ASF\20220627_062000.WAV,03_ASF 2022-06-27 06:20:00,13,139
240,11_ASF,2022-06-28T06:54:00Z,Mittelspecht,232,150,12000,miswoo1,Middle Spotted Woodpecker,0.9426,Mittelspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\11ASF\20220628_065400.WAV,11_ASF 2022-06-28 06:54:00,13,140
273,03_ASF,2022-06-29T06:03:00Z,Mittelspecht,265,150,12000,miswoo1,Middle Spotted Woodpecker,0.8738,Mittelspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\03ASF\20220629_060300.WAV,03_ASF 2022-06-29 06:03:00,13,141
273,03_ASF,2022-06-29T06:03:00Z,Mittelspecht,265,150,12000,ettwoo1,Eurasian Three-toed Woodpecker,0.0738,Dreizehenspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\03ASF\20220629_060300.WAV,03_ASF 2022-06-29 06:03:00,13,141
273,03_ASF,2022-06-29T06:03:00Z,Mittelspecht,265,150,12000,grswoo,Great Spotted Woodpecker,0.0723,Buntspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\03ASF\20220629_060300.WAV,03_ASF 2022-06-29 06:03:00,13,141
273,03_ASF,2022-06-29T06:03:00Z,Mittelspecht,265,150,12000,leswoo1,Lesser Spotted Woodpecker,0.0558,Kleinspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\03ASF\20220629_060300.WAV,03_ASF 2022-06-29 06:03:00,13,141
273,03_ASF,2022-06-29T06:03:00Z,Mittelspecht,265,150,12000,goldcr1,Goldcrest,0.0451,Wintergoldhähnchen,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\03ASF\20220629_060300.WAV,03_ASF 2022-06-29 06:03:00,13,141
273,03_ASF,2022-06-29T06:03:00Z,Mittelspecht,265,150,12000,eurtre1,Eurasian Treecreeper,0.0377,Waldbaumläufer,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\03ASF\20220629_060300.WAV,03_ASF 2022-06-29 06:03:00,13,141
273,03_ASF,2022-06-29T06:03:00Z,Mittelspecht,265,150,12000,wiltit1,Willow Tit,0.0283,Weidenmeise,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\03ASF\20220629_060300.WAV,03_ASF 2022-06-29 06:03:00,13,141
273,03_ASF,2022-06-29T06:03:00Z,Mittelspecht,265,150,12000,stodov1,Stock Dove,0.0224,Hohltaube,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\03ASF\20220629_060300.WAV,03_ASF 2022-06-29 06:03:00,13,141
273,03_ASF,2022-06-29T06:03:00Z,Mittelspecht,265,150,12000,martit2,Marsh Tit,0.0208,Sumpfmeise,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\03ASF\20220629_060300.WAV,03_ASF 2022-06-29 06:03:00,13,141
21,03_ASF,2022-06-30T07:28:00Z,Mittelspecht,13,150,12000,miswoo1,Middle Spotted Woodpecker,0.9992,Mittelspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\03ASF\20220630_072800.WAV,03_ASF 2022-06-30 07:28:00,13,142
21,03_ASF,2022-06-30T07:28:00Z,Mittelspecht,13,150,12000,leswoo1,Lesser Spotted Woodpecker,0.0251,Kleinspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\03ASF\20220630_072800.WAV,03_ASF 2022-06-30 07:28:00,13,142
279,12_ASF,2022-07-01T09:10:00Z,Mittelspecht,271,150,12000,miswoo1,Middle Spotted Woodpecker,0.9966,Mittelspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\12ASF\20220701_091000.WAV,12_ASF 2022-07-01 09:10:00,13,143
279,12_ASF,2022-07-01T09:10:00Z,Mittelspecht,271,150,12000,whbwoo1,White-backed Woodpecker,0.0418,Weißrückenspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\12ASF\20220701_091000.WAV,12_ASF 2022-07-01 09:10:00,13,143
279,12_ASF,2022-07-01T09:10:00Z,Mittelspecht,271,150,12000,leswoo1,Lesser Spotted Woodpecker,0.0313,Kleinspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\12ASF\20220701_091000.WAV,12_ASF 2022-07-01 09:10:00,13,143
309,12_ASF,2022-07-02T09:10:00Z,Mittelspecht,301,150,12000,miswoo1,Middle Spotted Woodpecker,0.886,Mittelspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\12ASF\20220702_091000.WAV,12_ASF 2022-07-02 09:10:00,13,144
309,12_ASF,2022-07-02T09:10:00Z,Mittelspecht,301,150,12000,eurtre1,Eurasian Treecreeper,0.1475,Waldbaumläufer,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\12ASF\20220702_091000.WAV,12_ASF 2022-07-02 09:10:00,13,144
309,12_ASF,2022-07-02T09:10:00Z,Mittelspecht,301,150,12000,whbwoo1,White-backed Woodpecker,0.0363,Weißrückenspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\12ASF\20220702_091000.WAV,12_ASF 2022-07-02 09:10:00,13,144
309,12_ASF,2022-07-02T09:10:00Z,Mittelspecht,301,150,12000,grswoo,Great Spotted Woodpecker,0.0238,Buntspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\12ASF\20220702_091000.WAV,12_ASF 2022-07-02 09:10:00,13,144
21,21_ASF,2022-07-05T04:38:00Z,Mittelspecht,13,150,12000,miswoo1,Middle Spotted Woodpecker,0.9745,Mittelspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\21ASF\20220705_043800.WAV,21_ASF 2022-07-05 04:38:00,13,145
21,21_ASF,2022-07-05T04:38:00Z,Mittelspecht,13,150,12000,grswoo,Great Spotted Woodpecker,0.0363,Buntspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\21ASF\20220705_043800.WAV,21_ASF 2022-07-05 04:38:00,13,145
30,21_ASF,2022-07-05T04:38:00Z,Mittelspecht,22,150,12000,miswoo1,Middle Spotted Woodpecker,0.9821,Mittelspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\21ASF\20220705_043800.WAV,21_ASF 2022-07-05 04:38:00,13,146
30,21_ASF,2022-07-05T04:38:00Z,Mittelspecht,22,150,12000,grswoo,Great Spotted Woodpecker,0.0846,Buntspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\21ASF\20220705_043800.WAV,21_ASF 2022-07-05 04:38:00,13,146
30,21_ASF,2022-07-05T04:38:00Z,Mittelspecht,22,150,12000,whbwoo1,White-backed Woodpecker,0.073,Weißrückenspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\21ASF\20220705_043800.WAV,21_ASF 2022-07-05 04:38:00,13,146
30,21_ASF,2022-07-05T04:38:00Z,Mittelspecht,22,150,12000,eugwoo2,Eurasian Green Woodpecker,0.0463,Grünspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\21ASF\20220705_043800.WAV,21_ASF 2022-07-05 04:38:00,13,146
30,21_ASF,2022-07-05T04:38:00Z,Mittelspecht,22,150,12000,leswoo1,Lesser Spotted Woodpecker,0.0305,Kleinspecht,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\21ASF\20220705_043800.WAV,21_ASF 2022-07-05 04:38:00,13,146
30,21_ASF,2022-07-05T04:38:00Z,Mittelspecht,22,150,12000,eurtre1,Eurasian Treecreeper,0.0296,Waldbaumläufer,P:\Archive\WNS\Motten\2021_2022\220725_Audiomotten_Juli\21ASF\20220705_043800.WAV,21_ASF 2022-07-05 04:38:00,13,146
